46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000009,"Susu Bubuk Skim (Rasa)",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000009,"Susu Bubuk Skim (Rasa)",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000010,"Susu Bubuk Skim Sebagian (Rasa)",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000010,"Susu Bubuk Skim Sebagian (Rasa)",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000010,"Susu Bubuk Skim Sebagian (Rasa)",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000011,"Susu Bubuk Rasa/Berperisa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000011,"Susu Bubuk Rasa/Berperisa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000011,"Susu Bubuk Rasa/Berperisa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000012,"Susu Bubuk Skim Rasa/Berperisa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000012,"Susu Bubuk Skim Rasa/Berperisa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000012,"Susu Bubuk Skim Rasa/Berperisa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000013,"Susu Bubuk Skim Sebagian Rasa/Berperisa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000013,"Susu Bubuk Skim Sebagian Rasa/Berperisa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000013,"Susu Bubuk Skim Sebagian Rasa/Berperisa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000014,"Campuran Susu dan Krim Bubuk Berperisa atau (dengan) Rasa",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010104000015,"Minuman Mengandung Susu Bubuk Berperisa atau dengan (Rasa)",750000,600000,400000,Aktif
46326,0131,"Susu dan krim bubuk dari bahan baku bubuk",010104000015,"Minuman Mengandung Susu Bubuk Berperisa atau dengan (Rasa)",750000,600000,400000,Aktif
46326,0132,"Susu dan krim bubuk dari bahan baku cair",010104000015,"Minuman Mengandung Susu Bubuk Berperisa atau dengan (Rasa)",750000,600000,400000,Aktif
46326,0127,"Susu yang digumpalkan dengan enzim renin",010200000001,Dadih,750000,600000,400000,Aktif
46326,0125,"Susu diasamkan",010201010001,"Susu Diasamkan (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010002,"Susu Asidofilus (Acidophilus Milk) (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010003,"Yogurt (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010004,"Yogurt Kultur Lain (Alternate Culture Yogurt) (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010005,"Kefir (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010006,"Kumys (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0118,"Pangan olahan hasil fermentasi susu",010201010007,"Susu Fermentasi atau Susu Berkultur (Cultured Milk) (Tanpa Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020001,"Susu Diasamkan (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020002,"Susu Asidofilus (Acidophilus Milk) (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020003,"Yogurt (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020004,"Yogurt Kultur Lain (Alternate Culture Yogurt) (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020005,"Kefir (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020006,"Kumys (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010201020007,"Susu Fermentasi atau Susu Berkultur (Cultured Milk) (Dengan Pemanasan Setelah Proses Fermentasi)",750000,600000,400000,Aktif
46326,0127,"Susu yang digumpalkan dengan enzim renin",010202000001,"Susu yang digumpalkan dengan rennet (Plain)",750000,600000,400000,Aktif
46326,0126,"Susu evaporasi",010301000001,"Susu Evaporasi",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010301000002,"Susu Skim Evaporasi",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010301000003,"Susu Skim Sebagian Evaporasi",750000,600000,400000,Aktif
46326,0124,"Susu dan krim kental manis",010301000004,"Susu Kental Manis",750000,600000,400000,Aktif
46326,0124,"Susu dan krim kental manis",010301000005,"Susu Skim Kental Manis",750000,600000,400000,Aktif
46326,0124,"Susu dan krim kental manis",010301000006,"Krim Kental Manis",750000,600000,400000,Aktif
46326,0109,Khoa,010301000007,Khoa,750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010302000001,"Susu Lemak Nabati Evaporasi/ Susu Minyak Nabati Evaporasi",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010302000002,"Susu Kental Manis Lemak Nabati/ Susu Kental Manis Minyak Nabati",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010302000003,"Krimer Kental Manis",750000,600000,400000,Aktif
46326,0112,"Krimer nabati",010302000004,"Krimer Minuman ",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010400000001,Krim,750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010401000001,"Krim Pasteurisasi (Plain)",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010401000002,"Half and Half",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010402000001,"Krim sterilisasi",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010402000002,"Whipping cream",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010402000003,"Whipped Cream",750000,600000,400000,Aktif
46326,0111,"Krim yang digumpalkan",010403000001,"Krim yang Digumpalkan Dengan Enzim",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010403000002,"Krim Asam",750000,600000,400000,Aktif
46326,0117,"Pangan kategori 1 risiko sedang lainnya",010403000003,"Krim yang Diasamkan",750000,600000,400000,Aktif
46326,0110,"Krim nabati",010404000001,"Krim Nabati",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010501000001,"Susu Bubuk Lemak Penuh (Full Cream)",750000,600000,400000,Aktif
46326,0122,"Susu dan krim bubuk",010501000002,"Susu Bubuk Lemak Penuh (Full Cream) Instan",750000,600000,400000,Aktif
46327,0122,"Susu dan krim bubuk",010501000003,"Susu Bubuk Skim Sebagian",750000,600000,400000,Aktif
46328,0122,"Susu dan krim bubuk",010501000004,"Susu Bubuk Skim",750000,600000,400000,Aktif
46329,0122,"Susu dan krim bubuk",010501000005,"Campuran Susu dan Krim Bubuk (Plain)",750000,600000,400000,Aktif
46330,0122,"Susu dan krim bubuk",010501000006,"Krim Bubuk",750000,600000,400000,Aktif
46326,0103,"Buttermilk bubuk (plain)",010501000007,"Bubuk Buttermilk",750000,600000,400000,Aktif
46331,0122,"Susu dan krim bubuk",010501000008,"Minuman Mengandung Susu Bubuk (Plain)",750000,600000,400000,Aktif
46332,0122,"Susu dan krim bubuk",010502000001,"Susu Bubuk Lemak Nabati/Susu Bubuk Minyak Nabati",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010600000001,Keju,750000,600000,400000,Aktif
46326,0107,"Keju olahan",010600000002,"Analog Keju",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000001,"Keju Cottage (Cottage Cheese)",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000002,"Keju Cottage yang Ditambah Krim (Creamed Cottage Cheese)",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000003,"Keju Krim (Cream Cheese)",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000004,"Keju Mozzarella",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000005,"Keju Bocconcini",750000,600000,400000,Aktif
46326,0108,"Keju tanpa pemeraman (keju mentah)",010601000006,"Keju Tanpa Pemeraman (Keju Mentah)",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010001,"Keju Cheddar",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010002,"Keju Edam",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010003,"Keju Camembert",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010004,"Keju Bath",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010005,"Keju Bondard",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010006,"Keju Bougon",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010007,"Keju Bouquet des moines",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010008,"Keju Biru (Blue Cheese)",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010009,"Keju Bata (Brick Cheese)",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010010,"Keju Gouda",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010011,"Keju Havarti",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010012,"Keju Brie",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010013,"Keju Parmesan",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010014,"Keju Swiss",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602010015,"Keju Peram Lainnya",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602020001,"Kulit Keju Peram",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010602030001,"Keju Bubuk (Untuk Rekonstitusi Contohnya Dalam Pembuatan Saus Keju)",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010603000001,"Keju Whey",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010604000001,"Keju Olahan",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010604010001,"Keju Olahan Plain",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010604020001,"Keju Olahan Berperisa, Keju Olahan dengan Tambahan Buah, Sayur dan atau Daging",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010605000001,"Analog Keju (Keju lemak nabati)",750000,600000,400000,Aktif
46326,0107,"Keju olahan",010606000001,"Keju Protein Whey",750000,600000,400000,Aktif
46326,0105,"Es krim",010700000001,"Es Krim Susu (Dairy Ice Cream)",750000,600000,400000,Aktif
46326,0105,"Es krim",010700000002,"Es Krim",750000,600000,400000,Aktif
46326,0106,"Es susu / es mengandung susu",010700000003,"Es Susu",750000,600000,400000,Aktif
46326,0121,"Premiks bentuk cair",010700000004,"Premiks Es Krim",750000,600000,400000,Aktif
46326,0619,"Premiks bentuk bubuk (termasuk pada kategori pangan 1, 5, 6, 7, 10, dan 14)",010700000004,"Premiks Es Krim",750000,600000,400000,Aktif
46326,0121,"Premiks bentuk cair",010700000004,"Premiks Es Krim",750000,600000,400000,Aktif
46326,0619,"Premiks bentuk bubuk (termasuk pada kategori pangan 1, 5, 6, 7, 10, dan 14)",010700000004,"Premiks Es Krim",750000,600000,400000,Aktif
46326,0121,"Premiks bentuk cair",010700000005,"Premiks Es Susu",750000,600000,400000,Aktif
46326,0619,"Premiks bentuk bubuk (termasuk pada kategori pangan 1, 5, 6, 7, 10, dan 14)",010700000005,"Premiks Es Susu",750000,600000,400000,Aktif
46326,0121,"Premiks bentuk cair",010700000005,"Premiks Es Susu",750000,600000,400000,Aktif
46326,0619,"Premiks bentuk bubuk (termasuk pada kategori pangan 1, 5, 6, 7, 10, dan 14)",010700000005,"Premiks Es Susu",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010700000006,"Yogurt Berperisa/Rasa",750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010700000007,"Yogurt Kultur Lain (Alternate Culture Yogurt)",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000008,Kefir,750000,600000,400000,Aktif
46326,0120,"Pangan olahan hasil fermentasi susu yang dipasteurisasi",010700000009,"Susu Fermentasi atau Susu Berkultur Berperisa/Rasa",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000010,Junket,750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000011,"Dulce de leche",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000012,"Puding Butterscotch/Puding Susu",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000013,"Bubuk Puding Butterscotch/Puding Susu",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000014,"Kembang Gula / Permen Susu",750000,600000,400000,Aktif
46326,0114,"Makanan pencuci mulut berbahan dasar susu",010700000015,"Makanan pencuci mulut berbasis susu",750000,600000,400000,Aktif
46326,0104,"Cairan whey dan produknya, kecuali keju whey",010801000001,Whey,750000,600000,400000,Aktif
46326,0104,"Cairan whey dan produknya, kecuali keju whey",010801000002,"Whey Asam",750000,600000,400000,Aktif
46326,0101,"Bubuk whey dan produknya, kecuali keju whey",010802000001,"Bubuk Whey",750000,600000,400000,Aktif
46326,0101,"Bubuk whey dan produknya, kecuali keju whey",010802000002,"Bubuk Whey yang Telah Didemineralisasi",750000,600000,400000,Aktif
46326,0101,"Bubuk whey dan produknya, kecuali keju whey",010802000003,"Bubuk Whey Permeate",750000,600000,400000,Aktif
46326,0209,"Pangan kategori 2 risiko sedang lainnya",020101000001,"Lemak Susu Anhidrat (AMF), Minyak Mentega (butter oil)",300000,200000,150000,Aktif
46326,0204,Ghee,020101000002,Ghee,300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000001,"Lemak dan Minyak Nabati",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000001,"Lemak dan Minyak Nabati",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000002,"Virgin Oil ",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000002,"Virgin Oil ",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000003,"Extra Virgin Olive Oil",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000003,"Extra Virgin Olive Oil",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000004,"Virgin Olive Oil",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000004,"Virgin Olive Oil",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000005,"Ordinary Virgin Olive Oil",300000,200000,150000,Aktif
46315,0210,"Virgin oil",020102000005,"Ordinary Virgin Olive Oil",300000,200000,150000,Aktif
46315,0201,"Cold pressed oils",020102000006,"Cold Pressed Oils",300000,200000,150000,Aktif
46315,0201,"Cold pressed oils",020102000006,"Cold Pressed Oils",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000007,"Minyak Goreng (Frying oil) ",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000007,"Minyak Goreng (Frying oil) ",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000008,"Minyak Goreng Padat (Frying Fat)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000008,"Minyak Goreng Padat (Frying Fat)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000008,"Minyak Goreng Padat (Frying Fat)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000009,"Minyak Masak atau Minyak Sayur (Cooking Oil)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000009,"Minyak Masak atau Minyak Sayur (Cooking Oil)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000010,"Minyak Salad (Salad Oil)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000010,"Minyak Salad (Salad Oil)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000011,"Serbuk Lemak Nabati (Fat Powder)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000012,"Vanaspati atau Minyak Samin (Vegetable Ghee)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000012,"Vanaspati atau Minyak Samin (Vegetable Ghee)",300000,200000,150000,Aktif
46315,0206,"Campuran lemak nabati dan hewani",020102000013,"Lemak Reroti (Shortening)",300000,200000,150000,Aktif
46315,0206,"Campuran lemak nabati dan hewani",020102000013,"Lemak Reroti (Shortening)",300000,200000,150000,Aktif
46315,0206,"Campuran lemak nabati dan hewani",020102000014,"Pengganti Minyak Mentega (Butter Oil Substitute)",300000,200000,150000,Aktif
46315,0206,"Campuran lemak nabati dan hewani",020102000014,"Pengganti Minyak Mentega (Butter Oil Substitute)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000015,"Minyak Inti Kelapa Sawit Mentah (Crude Palm Kernel Oil/CPKO)",300000,200000,150000,Aktif
46315,0205,"Lemak dan minyak nabati",020102000016,"Minyak Inti Kelapa Sawit (Refined Bleached Deodorized Palm Kernel Oil/RBDPKO)",300000,200000,150000,Aktif
